genus_species,population_id,abundance,year,log_abundance,thermal_risk_measure,change_in_log_N
Oncorhynchus kisutch,Oncorhynchus kisutch_50.73861_-120.61111_4295,86455,1989,11.36737932633889,5.889000221400503e-6,-1.0422462207404894
Oncorhynchus kisutch,Oncorhynchus kisutch_51.379042_-118.944753_4294,48496,1989,10.789236599297585,4.244083166245699e-6,-0.5588378071099509
Oncorhynchus kisutch,Oncorhynchus kisutch_63.1825_-146.02806_5765,12600,1989,9.441452092939569,5.0913748975284045e-6,-0.5389965007326882
Oncorhynchus mykiss,Oncorhynchus mykiss_-40.942837_172.499296,2,1989,0.6931471805599453,0.059870578687389146,-1.9715525796686535
Osmerus mordax,Osmerus mordax_43.9928_-89.4946,9.6883000908,1989,2.270918981287162,4.663126169780259e-4,0.0485682872160238
Perca flavescens,Perca flavescens_43.9928_-89.4946,53.6346427112143,1989,3.9821951785415015,2.5591779025499754e-4,-0.5459778720402513
Perca flavescens,Perca flavescens_45_-63_4582,242,1989,5.488937726156687,2.6164713002941833e-4,0.0293522120125278
Pimephales notatus,Pimephales notatus_43.9928_-89.4946,38.6363636363636,1989,3.654193896126045,1.4803390777089692e-5,-0.07870244340466526
Plethodon glutinosus,Plethodon glutinosus_35.55_-83.2_20603,12,1989,2.4849066497880004,1.0260516206058404e-6,-0.2231435513142097
Plethodon glutinosus,Plethodon glutinosus_35.57222_-83.18167_955,12,1989,2.4849066497880004,2.601408816968099e-7,-0.2231435513142097
Plethodon jordani,Plethodon jordani_35.55_-83.2_20602,50,1989,3.912023005428146,4.610347118176184e-7,-0.09531017980432521
Plethodon jordani,Plethodon jordani_35.57222_-83.18139_957,50,1989,3.912023005428146,1.1529261062190845e-7,-0.09531017980432521
Pseudacris crucifer,Pseudacris crucifer_33.3_-81.485_20620,50,1989,3.912023005428146,2.475519975263615e-5,0.9162907318741551
Pseudacris crucifer,Pseudacris crucifer_43.06917_-89.40861_4831,2.54,1989,0.9321640810304452,1.3122022556970586e-9,0.007905179507113336
Pseudacris regilla,Pseudacris regilla_39.34083_-119.81278_6329,32.75,1989,3.488902962081261,7.655362150056616e-9,0.07117627846789487
Pseudacris regilla,Pseudacris regilla_41_-118.75_20617,131,1989,4.875197323201151,6.991040054465929e-9,0.07117627846789443
Salmo trutta,Salmo trutta_-40.942837_172.499296,15.1428571428571,1989,2.717528945056751,0.010403946555167787,-0.8063775905978448
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7104,28,1989,3.332204510175204,8.62493884084864e-4,-0.13353139262452274
Salmo trutta,Salmo trutta_54.34472_-2.95167_1135,5200,1989,8.556413904569519,8.62493884084864e-4,-0.09180754925312229
Salmo trutta,Salmo trutta_59.49444_5.90917_2446,19.3,1989,2.9601050959108397,4.960752147970284e-4,-0.5484508040718148
Salmo trutta,Salmo trutta_59.55_6.03333_2449,2,1989,0.6931471805599453,2.0188738823503875e-4,-1.252762968495368
Salmo trutta,Salmo trutta_59.5_5.91667_2462,17,1989,2.833213344056216,4.1366503741383187e-4,0.7663505845832401
Salmo trutta,Salmo trutta_61.22417_10.4275_2339,92,1989,4.5217885770490405,3.3937561436097784e-5,-0.7039580966641612
Salmo trutta,Salmo trutta_61.5_6.83333_2341,155,1989,5.043425116919247,8.098083793356895e-5,-0.13272461565458205
Salmo trutta,Salmo trutta_66.83167_15.36056_2347,22,1989,3.091042453358316,1.4523666117674798e-4,0.04652001563489305
Salmo trutta,Salmo trutta_69.94778_23.27528_2346,403,1989,5.998936561946683,2.3586548199175847e-5,NA
Salvelinus alpinus,Salvelinus alpinus_65.58333_-17_8183,438,1989,6.082218910376446,1.8203301249518342e-4,-0.7593965661011453
Salvelinus alpinus,Salvelinus alpinus_69.94778_23.27528_2355,1643,1989,7.404279118037268,1.150856412771138e-4,NA
Salvelinus namaycush,Salvelinus namaycush_47.15417_-90.5_886,90,1989,4.499809670330265,1.1253030925496751e-5,0.25131442828090567
Salvelinus namaycush,Salvelinus namaycush_47.26472_-87.17472_885,85,1989,4.442651256490317,1.1253030925496751e-5,-0.05715841383994835
Sander vitreus,Sander vitreus_42.25_-81_902,29449,1989,10.290415232645834,1.4468905535150018e-6,-0.04287225301325215
Sander vitreus,Sander vitreus_44.1_-78.51_892,0.032,1989,-3.4420193761824103,1.8432963529428308e-5,-0.15593480162075934
Sander vitreus,Sander vitreus_44.29_-78.23_895,11.0564,1989,2.403009445820926,9.275607063707215e-6,0.0015206375124252602
Sander vitreus,Sander vitreus_44.35_-78.5_894,0.1955,1989,-1.6321948995567166,1.8432963529428308e-5,0.07375391325822744
Sander vitreus,Sander vitreus_46.15_-93.4_897,1070,1989,6.975413927455952,1.441271641054602e-6,0.18531669194204703
Sander vitreus,Sander vitreus_46.17_-80_900,0.4888,1989,-0.7158018711247515,1.441271641054602e-6,-0.04226122020372447
Sander vitreus,Sander vitreus_46.25_-93.66667_6125,5400,1989,8.594154232552366,1.441271641054602e-6,-0.5061480342148794
Sardinops sagax,Sardinops sagax_-34.33333_17.96667_10349,0.4477,1989,-0.8036319137352173,0.04904583548701671,0.8244792639645044
Sardinops sagax,Sardinops sagax_35_140_1941,10260,1989,9.23600811872476,3.3311326189589625e-4,-0.3909351057700441
Acipenser brevirostrum,Acipenser brevirostrum_41.868056_-73.946667_18287,0.003,1990,-5.809142990314028,1.358527049375976e-6,-1.3862943611198908
Ambloplites rupestris,Ambloplites rupestris_43.9928_-89.4946,22.7857142857143,1990,3.1261337731695864,8.242045925732785e-7,-0.046698113197207736
Ambystoma tigrinum,Ambystoma tigrinum_33.27806_-81.72944_918,600,1990,6.396929655216146,1.0312848633397552e-5,0.2876820724517808
Anaxyrus americanus,Anaxyrus americanus_43.06917_-89.40861_4827,1.8,1990,0.5877866649021191,5.401193404251457e-10,-0.027398974188114433
Anguilla australis,Anguilla australis_-40.942837_172.499296,9.66666666666667,1990,2.2686835413183646,4.088082230039191e-4,-0.5816828819640998
Coregonus artedi,Coregonus artedi_43.9928_-89.4946,21.8897275133636,1990,3.0860174634611135,2.4632788444749036e-4,-0.8221818872129338
Cottus bairdii,Cottus bairdii_43.9928_-89.4946,5.66666666666667,1990,1.7346010553881068,1.871356393531092e-6,0.48183808689273877
Desmognathus ochrophaeus,Desmognathus ochrophaeus_35.05_-83.27_20607,25,1990,3.2188758248682006,3.197392554573939e-7,0.17435338714477755
Desmognathus ochrophaeus,Desmognathus ochrophaeus_35.06583_-83.46111_940,25,1990,3.2188758248682006,4.151981337195275e-7,0.17435338714477755
Desmognathus quadramaculatus,Desmognathus quadramaculatus_35.05_-83.27_20606,4,1990,1.3862943611198906,9.6054980776703e-7,-0.2231435513142097
Desmognathus quadramaculatus,Desmognathus quadramaculatus_35.06583_-83.46111_941,4,1990,1.3862943611198906,1.2473241265261698e-6,-0.2231435513142097
Dicentrarchus labrax,Dicentrarchus labrax_51.25_-4.05_1097,146,1990,4.983606621708336,3.7655316431545063e-6,-0.27908356719654925
Dryophytes versicolor,Dryophytes versicolor_43.06917_-89.40861_4828,2.15,1990,0.7654678421395714,4.4221231433826103e-10,-0.06744128079553247
Eleutherodactylus coqui,Eleutherodactylus coqui_18.3_-65.78333_7837,39.9,1990,3.686376323895818,6.948809653125152e-4,NA
Eleutherodactylus portoricensis,Eleutherodactylus portoricensis_18.3_-65.78333_7836,5.03,1990,1.6154199841116479,9.379911912440111e-4,NA
Esox lucius,Esox lucius_43.9928_-89.4946,2.5,1990,0.9162907318741551,1.6511851884270333e-4,-0.5877866649021191
Esox masquinongy,Esox masquinongy_43.9928_-89.4946,1,1990,0,4.99905355271652e-7,-0.4054651081081644
Esox masquinongy,Esox masquinongy_49.25_-84.499722_14867,0.072,1990,-2.631089159966082,1.8988459097963286e-7,0.47000362924573524
Etheostoma nigrum,Etheostoma nigrum_43.9928_-89.4946,26,1990,3.258096538021482,1.1813566861510004e-6,0.47308529578314396
Galaxias fasciatus,Galaxias fasciatus_-40.942837_172.499296,4.5,1990,1.5040773967762742,3.18380164201482e-4,-1.2095129847015489
Galaxias maculatus,Galaxias maculatus_-40.942837_172.499296,1.5,1990,0.4054651081081644,1.1712551688651323e-4,-3.1060803307228566
Gobiomorphus basalis,Gobiomorphus basalis_-40.942837_172.499296,1,1990,0,9.589426264514293e-5,-0.6931471805599453
Gobiomorphus cotidianus,Gobiomorphus cotidianus_-40.942837_172.499296,7.77777777777778,1990,2.05127066471314,9.589426264514293e-5,0.23889190828234907
Lates calcarifer,Lates calcarifer_-6.38333_140.96667_10525,12.91,1990,2.558002204858551,0.024427436300540773,0.2879403035700654
Lates calcarifer,Lates calcarifer_-7.01667_141.05_10524,57.15,1990,4.04567939024082,0.09498546756622134,0.37751297772442527
Lepomis gibbosus,Lepomis gibbosus_43.9928_-89.4946,8.77777777777778,1990,2.1722232751308024,1.899638323625564e-6,-0.2090049451823548
Lepomis macrochirus,Lepomis macrochirus_43.9928_-89.4946,56,1990,4.02535169073515,4.2805367862245976e-5,0.7369498032183386
Lithobates pipiens,Lithobates pipiens_43.06917_-89.40861_4830,1.5,1990,0.4054651081081644,3.426193040155081e-8,0.12783337150988483
Lithobates sylvaticus,Lithobates sylvaticus_42.66667_-83.21667_8789,6600,1990,8.794824928014517,7.940820845479248e-7,1.1939224684724348
Lithobates sylvaticus,Lithobates sylvaticus_43.06917_-89.40861_4834,1.5,1990,0.4054651081081644,2.531633257947165e-7,0.14310084364067333
Luxilus cornutus,Luxilus cornutus_43.9928_-89.4946,23.3333333333333,1990,3.149882953381248,7.819835449448772e-6,-0.4616833973329135
Micropterus dolomieu,Micropterus dolomieu_43.9928_-89.4946,7,1990,1.9459101490553132,3.5136785620679425e-6,-1.0805937831654313
Micropterus salmoides,Micropterus salmoides_43.9928_-89.4946,16.4,1990,2.797281334830153,0.012169200774690053,0.3681957587995286
Morone chrysops,Morone chrysops_43.9928_-89.4946,1.0065000055,1990,0.006478971562189944,1.11255982852963e-6,0.006478971562189944
Morone saxatilis,Morone saxatilis_41.16667_-74_9285,22,1990,3.091042453358316,6.229113695537634e-5,-0.04445176257083361
Notemigonus crysoleucas,Notemigonus crysoleucas_43.9928_-89.4946,31.0049999953333,1990,3.434148481651327,2.3202234879830275e-6,2.626423386931476
Notophthalmus viridescens,Notophthalmus viridescens_33.27806_-81.72944_954,600,1990,6.396929655216146,6.255058885131147e-6,0.1823215567939549
Notophthalmus viridescens,Notophthalmus viridescens_33.3_-81.485_20601,600,1990,6.396929655216146,5.985803354353202e-6,0.1823215567939549
Oncorhynchus kisutch,Oncorhynchus kisutch_48.56_-125_847,99,1990,4.59511985013459,3.4005292124091773e-4,0.4679854650894981
Oncorhynchus kisutch,Oncorhynchus kisutch_48.65_-121.75_20661,30400,1990,10.322197887394314,6.837095848797859e-6,-0.7506710246981321
Oncorhynchus kisutch,Oncorhynchus kisutch_50.163758_-120.531365_4296,17021,1990,9.742203154807973,5.884239619002331e-6,0.555848145582301
Oncorhynchus kisutch,Oncorhynchus kisutch_50.73861_-120.61111_4295,97542,1990,11.48803833346228,7.852415778297502e-6,0.12065900712338973
Oncorhynchus kisutch,Oncorhynchus kisutch_51.379042_-118.944753_4294,32677,1990,10.394426745494522,5.721417633170293e-6,-0.39480985380306244
Oncorhynchus kisutch,Oncorhynchus kisutch_63.1825_-146.02806_5765,8325,1990,9.027018314848645,7.498889498629666e-6,-0.41443377809092397
Oncorhynchus mykiss,Oncorhynchus mykiss_-40.942837_172.499296,42.5,1990,3.7495040759303713,0.06067251984312226,3.056356895370426
Osmerus mordax,Osmerus mordax_43.9928_-89.4946,13.3197777797778,1990,2.589249981773212,2.1201637495986482e-4,0.31833100048605
Perca flavescens,Perca flavescens_43.9928_-89.4946,168.56123889984,1990,5.127299119373053,1.1635705362044803e-4,1.145103940831551
Pimephales notatus,Pimephales notatus_43.9928_-89.4946,52.5,1990,3.960813169597578,6.730594745671983e-6,0.30661927347153295
Plethodon glutinosus,Plethodon glutinosus_35.55_-83.2_20603,13,1990,2.5649493574615367,3.565611796122913e-7,0.08004270767353638
Plethodon glutinosus,Plethodon glutinosus_35.57222_-83.18167_955,13,1990,2.5649493574615367,9.040103459308471e-8,0.08004270767353638
Plethodon jordani,Plethodon jordani_35.55_-83.2_20602,60,1990,4.0943445622221,1.6021326547960534e-7,0.18232155679395445
Plethodon jordani,Plethodon jordani_35.57222_-83.18139_957,60,1990,4.0943445622221,4.0065103236274684e-8,0.18232155679395445
Pseudacris crucifer,Pseudacris crucifer_33.3_-81.485_20620,70,1990,4.248495242049359,5.152028692403676e-6,0.3364722366212134
Pseudacris crucifer,Pseudacris crucifer_43.06917_-89.40861_4831,2.3,1990,0.8329091229351039,3.108172201772993e-9,-0.09925495809534135
Pseudacris regilla,Pseudacris regilla_39.34083_-119.81278_6329,33,1990,3.4965075614664802,1.39804810201861e-7,0.007604599385219402
Salmo trutta,Salmo trutta_-40.942837_172.499296,21.0952380952381,1990,3.0490473323217127,0.010543303032214738,0.33151838726496186
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7104,27,1990,3.295836866004329,5.142019350063645e-4,-0.03636764417087468
Salmo trutta,Salmo trutta_54.34472_-2.95167_1135,3150,1990,8.055157731819678,5.142019350063645e-4,-0.5012561727498408
Salmo trutta,Salmo trutta_59.49444_5.90917_2446,25.7,1990,3.246490991901174,6.148280025028376e-4,0.2863858959903345
Salmo trutta,Salmo trutta_59.55_6.03333_2449,0.001,1990,-6.907755278982137,2.2893258188586823e-4,-7.600902459542082
Salmo trutta,Salmo trutta_59.5_5.91667_2462,15.2,1990,2.7212954278522306,5.374421132721352e-4,-0.11191791620398561
Salmo trutta,Salmo trutta_61.22417_10.4275_2339,150,1990,5.0106352940962555,3.8559714202896715e-5,0.48884671704721505
Salmo trutta,Salmo trutta_61.5_6.83333_2341,120,1990,4.787491742782046,2.080038435142054e-4,-0.25593337413720096
Salmo trutta,Salmo trutta_66.83167_15.36056_2347,17,1990,2.833213344056216,1.8416876861711601e-4,-0.2578291093020999
Salmo trutta,Salmo trutta_69.94778_23.27528_2346,399,1990,5.988961416889864,2.4372055460450736e-5,-0.009975145056818846
Salvelinus alpinus,Salvelinus alpinus_65.58333_-17_8183,3238,1990,8.08271113423758,3.5984038494022233e-4,2.0004922238611345
Salvelinus alpinus,Salvelinus alpinus_69.94778_23.27528_2355,1080,1990,6.984716320118266,1.1891836008481151e-4,-0.419562797919002
Salvelinus namaycush,Salvelinus namaycush_47.15417_-90.5_886,73,1990,4.290459441148391,1.119548484259096e-5,-0.20935022918187407
Salvelinus namaycush,Salvelinus namaycush_47.26472_-87.17472_885,80,1990,4.382026634673881,1.119548484259096e-5,-0.060624621816435464
Sander vitreus,Sander vitreus_42.25_-81_902,28656,1990,10.263118124300494,1.4437148634164868e-6,-0.027297108345340604
Sander vitreus,Sander vitreus_44.1_-78.51_892,0.0273,1990,-3.600868576791223,1.3201818139711565e-5,-0.1588492006088127
Sander vitreus,Sander vitreus_44.29_-78.23_895,11.2071,1990,2.416547506024638,6.559750429601781e-6,0.013538060203712288
Sander vitreus,Sander vitreus_44.35_-78.5_894,0.206,1990,-1.579879110192556,1.3201818139711565e-5,0.05231578936416059
Sander vitreus,Sander vitreus_46.15_-93.4_897,812,1990,6.699500340161678,1.4412496618296697e-6,-0.27591358729427373
Sander vitreus,Sander vitreus_46.17_-80_900,0.5003,1990,-0.6925473604879777,1.4412496618296697e-6,0.02325451063677375
Sander vitreus,Sander vitreus_46.25_-93.66667_6125,5510,1990,8.61431990214696,1.4412496618296697e-6,0.020165669594593538
Sardinops sagax,Sardinops sagax_-23.53333_10.95_10348,0.5161,1990,-0.6614547338274556,0.08803683258237259,NA
Sardinops sagax,Sardinops sagax_-34.33333_17.96667_10349,0.4214,1990,-0.8641727776120484,0.10331218008310024,-0.06054086387683111
Sardinops sagax,Sardinops sagax_35_140_1941,9703,1990,9.1801903950253,0.003178137327104262,-0.055817723699460586
Acipenser brevirostrum,Acipenser brevirostrum_41.868056_-73.946667_18287,0.015,1991,-4.199705077879927,2.6914669071598448e-6,1.6094379124341005
Ambloplites rupestris,Ambloplites rupestris_43.9928_-89.4946,29.4375,1991,3.3822693717766366,1.084670157883378e-6,0.25613559860705015
Ambystoma tigrinum,Ambystoma tigrinum_33.27806_-81.72944_918,380,1991,5.940171252720432,5.5309442862506385e-6,-0.45675840249571475
Anaxyrus americanus,Anaxyrus americanus_43.06917_-89.40861_4827,1.6,1991,0.47000362924573563,1.844219260577932e-11,-0.11778303565638343
Anguilla australis,Anguilla australis_-40.942837_172.499296,18.8235294117647,1991,2.935107651737556,3.435216653399602e-4,0.6664241104191913
Coregonus artedi,Coregonus artedi_43.9928_-89.4946,75.8135432136364,1991,4.328276947053274,3.2417255099313584e-4,1.2422594835921603
Cottus bairdii,Cottus bairdii_43.9928_-89.4946,2,1991,0.6931471805599453,2.4627434172504596e-6,-1.0414538748281617
Dicentrarchus labrax,Dicentrarchus labrax_51.25_-4.05_1097,37,1991,3.6109179126442243,1.0701860993365442e-6,-1.372688709064112
Dryophytes versicolor,Dryophytes versicolor_43.06917_-89.40861_4828,2.4,1991,0.8754687373538999,1.5099190240538848e-11,0.11000089521432843
Eleutherodactylus coqui,Eleutherodactylus coqui_18.3_-65.78333_7837,61.35,1991,4.116595171156921,5.346838073955174e-4,0.43021884726110304
Eleutherodactylus portoricensis,Eleutherodactylus portoricensis_18.3_-65.78333_7836,5.03,1991,1.6154199841116479,7.217476466811084e-4,0
Esox lucius,Esox lucius_43.9928_-89.4946,6,1991,1.791759469228055,2.1729935930520937e-4,0.8754687373538999
Esox masquinongy,Esox masquinongy_43.9928_-89.4946,1,1991,0,6.578857064316104e-7,0
Esox masquinongy,Esox masquinongy_49.25_-84.499722_14867,0.059,1991,-2.8302178350764176,5.188129558401676e-7,-0.1991286751103356
Etheostoma nigrum,Etheostoma nigrum_43.9928_-89.4946,20.25,1991,3.0081547935525483,1.5546896423900532e-6,-0.2499417444689338
Galaxias fasciatus,Galaxias fasciatus_-40.942837_172.499296,3,1991,1.0986122886681098,2.6753494196875386e-4,-0.4054651081081644
Galaxias maculatus,Galaxias maculatus_-40.942837_172.499296,5.2,1991,1.6486586255873816,9.842060494529942e-5,1.2431935174792172
Gobiomorphus basalis,Gobiomorphus basalis_-40.942837_172.499296,4.2,1991,1.4350845252893227,8.05799760052556e-5,1.4350845252893227
Gobiomorphus cotidianus,Gobiomorphus cotidianus_-40.942837_172.499296,29.45,1991,3.3826939100975957,8.05799760052556e-5,1.3314232453844559
Lates calcarifer,Lates calcarifer_-6.38333_140.96667_10525,3.4,1991,1.2237754316221157,0.05109013678242237,-1.3342267732364355
Lates calcarifer,Lates calcarifer_-7.01667_141.05_10524,89.88,1991,4.498475447317128,0.1625500362571915,0.4527960570763083
Lepomis gibbosus,Lepomis gibbosus_43.9928_-89.4946,15.2222222222222,1991,2.722756348491904,2.4999630176472994e-6,0.5505330733611018
Lepomis macrochirus,Lepomis macrochirus_43.9928_-89.4946,162.692307692308,1991,5.0918607340188435,5.633274254446773e-5,1.066509043283694
Lithobates pipiens,Lithobates pipiens_43.06917_-89.40861_4830,1.3,1991,0.26236426446749106,1.1698620512530514e-9,-0.14310084364067333
Lithobates sylvaticus,Lithobates sylvaticus_42.66667_-83.21667_8789,9800,1991,9.190137664658664,9.475416842691217e-8,0.3953127366441471
Lithobates sylvaticus,Lithobates sylvaticus_43.06917_-89.40861_4834,1.6,1991,0.47000362924573563,8.644176324718881e-9,0.06453852113757125
Luxilus cornutus,Luxilus cornutus_43.9928_-89.4946,53.413199997,1991,3.978057906374555,1.0291063927578787e-5,0.8281749529933071
Micropterus dolomieu,Micropterus dolomieu_43.9928_-89.4946,10.9256363565455,1991,2.3911119870240385,4.6240730942430785e-6,0.44520183796872526
Micropterus salmoides,Micropterus salmoides_43.9928_-89.4946,28.1621111234444,1991,3.3379774973521315,0.016014917951848284,0.5406961625219786
Morone chrysops,Morone chrysops_43.9928_-89.4946,146.555568178429,1991,4.987404661511388,1.4641515659337302e-6,4.980925689949197
Morone saxatilis,Morone saxatilis_41.16667_-74_9285,5,1991,1.6094379124341003,5.755892133164877e-5,-1.4816045409242158
